ISO,Metric,Scenario,Period,Value_Low,Value_Median,Value_High
ISL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,61.9909729733644,107.543264123973,139.181548834915
ISL,tasmin_under32F,ssp5-85,End of century 2080-2099,22.1869118297911,57.6659779443622,97.5868011708167
ISR,tasmin_under32F,ssp5-85,Historical 1986-2005,0.055939800090007,0.135170013903723,0.276195279580518
ISR,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.027166027495087,0.0481930548677114,0.159989353554089
ISR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.0151498389109847,0.0347515270125878,0.109995732848273
ISR,tasmin_under32F,ssp5-85,End of century 2080-2099,0.00200402122210364,0.00610037826148211,0.0545780679550111
ITA,tasmin_under32F,ssp5-85,Historical 1986-2005,28.0613634354667,30.4050859496453,33.6721557930779
ITA,tasmin_under32F,ssp5-85,Next decades 2020-2039,17.445747298295,21.3524077552576,26.3480155465229
ITA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,11.9637748149333,17.6825539799995,21.9474860571989
ITA,tasmin_under32F,ssp5-85,End of century 2080-2099,4.70615652121542,10.0180828291842,14.1571539077827
JAM,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
JAM,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
JAM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
JAM,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
JEY,tasmin_under32F,ssp5-85,Historical 1986-2005,0.0237978960404055,0.588850774111527,1.57001978824929
JEY,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0.321334424352822,0.9496478763809
JEY,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0.391534328460693
JEY,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.19047619047619
JOR,tasmin_under32F,ssp5-85,Historical 1986-2005,1.10969128062721,2.86741499500787,4.26574098843788
JOR,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.748232742164473,1.0510024219063,2.21991190084648
JOR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.362640127521825,0.799717650244776,1.82890279597146
JOR,tasmin_under32F,ssp5-85,End of century 2080-2099,0.0287842068309862,0.168947468349604,0.56466549730777
JPN,tasmin_under32F,ssp5-85,Historical 1986-2005,39.5919785018397,42.6714373830887,46.2219011692441
JPN,tasmin_under32F,ssp5-85,Next decades 2020-2039,25.652014760084,30.5458519693111,37.2250043504822
JPN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,18.4272123046258,22.7557293227884,30.3849911920874
JPN,tasmin_under32F,ssp5-85,End of century 2080-2099,5.90416271972917,13.265568961665,18.1227213560957
KAB,tasmin_under32F,ssp5-85,Historical 1986-2005,144.757282591532,148.842535593339,154.523793616612
KAB,tasmin_under32F,ssp5-85,Next decades 2020-2039,126.845703603997,135.166393434342,142.671438407086
KAB,tasmin_under32F,ssp5-85,Midcentury 2040-2059,112.827176259544,124.750274875369,132.459322021415
KAB,tasmin_under32F,ssp5-85,End of century 2080-2099,72.8980585596305,98.2077645352984,109.706828901827
KAS,tasmin_under32F,ssp5-85,Historical 1986-2005,364.931741336755,364.971164119862,364.991448502624
KAS,tasmin_under32F,ssp5-85,Next decades 2020-2039,364.47279277348,364.713957315491,364.913596770005
KAS,tasmin_under32F,ssp5-85,Midcentury 2040-2059,361.525881523478,364.122848063457,364.639443719997
KAS,tasmin_under32F,ssp5-85,End of century 2080-2099,348.196472253943,358.590719918852,362.817758417319
KAZ,tasmin_under32F,ssp5-85,Historical 1986-2005,156.49037947001,159.425583830066,164.553023133172
KAZ,tasmin_under32F,ssp5-85,Next decades 2020-2039,136.234908946739,143.758339015404,150.338236279915
KAZ,tasmin_under32F,ssp5-85,Midcentury 2040-2059,119.221332798739,133.481577264142,140.488877985208
KAZ,tasmin_under32F,ssp5-85,End of century 2080-2099,78.5476823984203,108.378932072135,117.809274398211
KEN,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
KEN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
KEN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
KEN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
KGZ,tasmin_under32F,ssp5-85,Historical 1986-2005,185.42189819519,189.113070005369,191.871608332716
KGZ,tasmin_under32F,ssp5-85,Next decades 2020-2039,164.529138007584,169.907508094648,177.140379547396
KGZ,tasmin_under32F,ssp5-85,Midcentury 2040-2059,145.858377625709,157.568806477644,166.350272728994
KGZ,tasmin_under32F,ssp5-85,End of century 2080-2099,98.1594883150406,128.83044225467,139.470265490577
KHM,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
KHM,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
KHM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
KHM,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
KIR,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
KIR,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
KIR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
KIR,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
KNA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
KNA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
KNA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
KNA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
KOR,tasmin_under32F,ssp5-85,Historical 1986-2005,74.1698781077433,78.4927391132292,82.2799749857646
KOR,tasmin_under32F,ssp5-85,Next decades 2020-2039,57.4763188627825,65.2642897279382,71.6847051499849
KOR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,43.6930588745242,52.4521205683239,62.4743844841309
KOR,tasmin_under32F,ssp5-85,End of century 2080-2099,15.6973440147236,31.2815134329448,46.3231980328418
KOS,tasmin_under32F,ssp5-85,Historical 1986-2005,96.6042791216992,104.104764569147,111.236672576516
KOS,tasmin_under32F,ssp5-85,Next decades 2020-2039,74.5885570072659,85.0847014634679,92.4460122140962
KOS,tasmin_under32F,ssp5-85,Midcentury 2040-2059,53.8478454959184,74.6659585486956,86.6317910393743
KOS,tasmin_under32F,ssp5-85,End of century 2080-2099,17.730122819528,50.0244322871297,63.0233537855288
KWT,tasmin_under32F,ssp5-85,Historical 1986-2005,0.0222822151330862,0.197120749255845,0.608372368180112
KWT,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.00599310614932731,0.0435529097266819,0.197185001522732
KWT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0.00877957649395347,0.117025637546855
KWT,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.0605983975676033
LAO,tasmin_under32F,ssp5-85,Historical 1986-2005,0.00107885686062237,0.00689629620507356,0.0358417181773821
LAO,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0.0013227599562559,0.0121088633082271
LAO,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0.0101695202929361
LAO,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.0000591393457249476
LBN,tasmin_under32F,ssp5-85,Historical 1986-2005,7.07863435836429,8.76393449615544,10.4779379937282
LBN,tasmin_under32F,ssp5-85,Next decades 2020-2039,4.6698258455531,5.78046832679923,6.34226656148768
LBN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,3.0054631366713,4.40191022466481,5.82890665125438
LBN,tasmin_under32F,ssp5-85,End of century 2080-2099,0.99357472230675,1.99581179365292,3.36030233921397
LBR,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
LBR,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
LBR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
LBR,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
LBY,tasmin_under32F,ssp5-85,Historical 1986-2005,0.863059944227767,1.12947878552177,1.48156567100526
LBY,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.154520074488949,0.331059515644528,0.62704112655646
LBY,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.0555991136056711,0.161502588176228,0.410168366337941
LBY,tasmin_under32F,ssp5-85,End of century 2080-2099,0.0000241587337364795,0.0037299393060961,0.0910216097295003
LCA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
LCA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
LCA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
LCA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
LIE,tasmin_under32F,ssp5-85,Historical 1986-2005,145.508425619254,151.843117151648,160.824357568093
LIE,tasmin_under32F,ssp5-85,Next decades 2020-2039,118.397292467201,133.924057494106,141.815583707506
LIE,tasmin_under32F,ssp5-85,Midcentury 2040-2059,98.9524129804811,124.170076455636,133.872655437254
LIE,tasmin_under32F,ssp5-85,End of century 2080-2099,55.0356221612089,97.0696975956175,110.591701758282
LKA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
LKA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
LKA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
LKA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
LSO,tasmin_under32F,ssp5-85,Historical 1986-2005,66.0676423832675,72.5468782061224,75.9431310137781
LSO,tasmin_under32F,ssp5-85,Next decades 2020-2039,52.0481438067812,58.3982738681422,62.8100752217314
LSO,tasmin_under32F,ssp5-85,Midcentury 2040-2059,29.4429166745657,43.4793342902047,50.9227116162656
LSO,tasmin_under32F,ssp5-85,End of century 2080-2099,7.97737351672019,18.310505426957,32.0891721033493
LTU,tasmin_under32F,ssp5-85,Historical 1986-2005,110.378156181407,123.827701112869,133.415579061087
LTU,tasmin_under32F,ssp5-85,Next decades 2020-2039,77.0002399248877,97.5116740472872,112.640512843009
LTU,tasmin_under32F,ssp5-85,Midcentury 2040-2059,48.9984936909306,81.9600456327616,101.080273509743
LTU,tasmin_under32F,ssp5-85,End of century 2080-2099,21.3900925202805,44.0316818046506,76.5928899694332
LUX,tasmin_under32F,ssp5-85,Historical 1986-2005,64.5702059150974,71.6555412048583,83.2570983448182
LUX,tasmin_under32F,ssp5-85,Next decades 2020-2039,40.9895625968834,56.8184169531298,64.834620902393
LUX,tasmin_under32F,ssp5-85,Midcentury 2040-2059,26.2762592652183,46.3937451515412,56.5075351593418
LUX,tasmin_under32F,ssp5-85,End of century 2080-2099,6.45035060975546,24.4186492570731,40.3522452637297
LVA,tasmin_under32F,ssp5-85,Historical 1986-2005,118.121893067322,130.84300208361,141.908431693345
LVA,tasmin_under32F,ssp5-85,Next decades 2020-2039,83.7882704639362,103.315914768283,119.008997720173
LVA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,53.2972745497364,86.9988505843747,107.124365751659
LVA,tasmin_under32F,ssp5-85,End of century 2080-2099,24.4927960101018,49.3776387750473,80.0302590518687
MAC,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MAC,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MAC,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MAC,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MAF,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MAF,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MAF,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MAF,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MAR,tasmin_under32F,ssp5-85,Historical 1986-2005,2.82984205344972,3.34917302999198,3.67276002236502
MAR,tasmin_under32F,ssp5-85,Next decades 2020-2039,1.21121228824844,2.00963416265925,2.73449569236782
MAR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.696652088665251,1.27897359309371,1.93500856096098
MAR,tasmin_under32F,ssp5-85,End of century 2080-2099,0.103350509522025,0.34805890106835,0.920439385713661
MCO,tasmin_under32F,ssp5-85,Historical 1986-2005,3.55278428036652,3.89867944516399,4.94208637064779
MCO,tasmin_under32F,ssp5-85,Next decades 2020-2039,1.54656114998005,2.30486139426735,3.21839954866505
MCO,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.926266694194341,1.62973108523518,2.57259544254838
MCO,tasmin_under32F,ssp5-85,End of century 2080-2099,0.176578721701156,0.650737096712574,1.09004053507652
MDA,tasmin_under32F,ssp5-85,Historical 1986-2005,95.8273786605909,107.792740310708,113.829769255695
MDA,tasmin_under32F,ssp5-85,Next decades 2020-2039,66.5625044570955,83.9589280925506,95.3793099900603
MDA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,48.1553966739872,72.262780548085,83.7377058713356
MDA,tasmin_under32F,ssp5-85,End of century 2080-2099,19.1224291281298,43.2595508142197,61.4976294389999
MDG,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0.0000412536261905849,0.00799908557800378
MDG,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0.00231808400707284
MDG,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0.000167503208820635
MDG,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MDV,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MDV,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MDV,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MDV,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MEX,tasmin_under32F,ssp5-85,Historical 1986-2005,1.94252863289105,2.21879666698419,2.67466203470647
MEX,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.989450833270076,1.39942531691593,1.87531551982839
MEX,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.588165600836708,0.919426293426049,1.42807266417548
MEX,tasmin_under32F,ssp5-85,End of century 2080-2099,0.0890472980301499,0.303434814766742,0.739047162219228
MHL,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MHL,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MHL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MHL,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MKD,tasmin_under32F,ssp5-85,Historical 1986-2005,88.623406123308,96.8541323648434,103.504444840842
MKD,tasmin_under32F,ssp5-85,Next decades 2020-2039,69.8498259410825,78.5176156565697,86.0403455486484
MKD,tasmin_under32F,ssp5-85,Midcentury 2040-2059,50.5323483645757,67.9808654241421,81.8969566202514
MKD,tasmin_under32F,ssp5-85,End of century 2080-2099,18.3992949540001,44.5979445514144,59.0409407444611
MLI,tasmin_under32F,ssp5-85,Historical 1986-2005,0.0000197558420722785,0.000135249217131326,0.000735561095793705
MLI,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0.00000637506404994968,0.000276311024782241
MLI,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0.0000270423054603638
MLI,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.000078703618549047
MLT,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MLT,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MLT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MLT,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MMR,tasmin_under32F,ssp5-85,Historical 1986-2005,0.184563125014714,0.205282253228996,0.237929322992242
MMR,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.125208937907824,0.153044020986694,0.172016769127364
MMR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.0873159317539345,0.111397363040964,0.132200236673931
MMR,tasmin_under32F,ssp5-85,End of century 2080-2099,0.0245765090206957,0.0485707754501003,0.0678924540916319
MNE,tasmin_under32F,ssp5-85,Historical 1986-2005,76.8329533613364,83.240819765484,86.0737399966201
MNE,tasmin_under32F,ssp5-85,Next decades 2020-2039,60.6972803107305,67.6703317033792,72.5149252644861
MNE,tasmin_under32F,ssp5-85,Midcentury 2040-2059,48.6977096904651,60.8342084301314,68.0740899446713
MNE,tasmin_under32F,ssp5-85,End of century 2080-2099,22.37591489537,41.6696702428253,52.1101832515268
MNG,tasmin_under32F,ssp5-85,Historical 1986-2005,215.466378897042,217.696413181106,221.162578329963
MNG,tasmin_under32F,ssp5-85,Next decades 2020-2039,200.925433327019,206.424722350628,211.011470031117
MNG,tasmin_under32F,ssp5-85,Midcentury 2040-2059,188.767801516044,198.373512698868,204.287534657046
MNG,tasmin_under32F,ssp5-85,End of century 2080-2099,160.022677513977,180.855998442811,190.795483662213
MNP,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MNP,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MNP,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MNP,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MOZ,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0.000967122537527181
MOZ,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MOZ,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MOZ,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MRT,tasmin_under32F,ssp5-85,Historical 1986-2005,0.000122696984574121,0.000457507866216637,0.00271108250598711
MRT,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0.0000520092443708995,0.000735324285478603
MRT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0.0000059987780762801,0.000202308749238492
MRT,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.0000326942551604505
MSR,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MSR,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MSR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MSR,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MTQ,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MTQ,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MTQ,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MTQ,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MUS,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MUS,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MUS,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MUS,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MWI,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0.000926520317597389
MWI,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MWI,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MWI,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MYS,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MYS,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MYS,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MYS,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
MYT,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
MYT,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
MYT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
MYT,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
NAM,tasmin_under32F,ssp5-85,Historical 1986-2005,0.741321150145064,0.907939777807243,1.25520946156398
NAM,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.227393380210987,0.537053086153357,0.77132979765596
NAM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.0894108501608664,0.237137576167779,0.455865399832757
NAM,tasmin_under32F,ssp5-85,End of century 2080-2099,0.00231243265785817,0.0472855930935753,0.101943613601061
NCL,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
NCL,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
NCL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
NCL,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
NER,tasmin_under32F,ssp5-85,Historical 1986-2005,0.00267069254158059,0.00404860302285801,0.00977658757549678
NER,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.000297534377969786,0.000671590577421412,0.00315581074430079
NER,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.0000501930861531996,0.000273954004160842,0.00142295368410338
NER,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0.00000127917308764117,0.0000472680463422129
NFK,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
NFK,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
NFK,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
NFK,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
NGA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
NGA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
NGA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
NGA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
NIC,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
NIC,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
NIC,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
NIC,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
NIU,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
NIU,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
NIU,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
NIU,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
NLD,tasmin_under32F,ssp5-85,Historical 1986-2005,28.9569462191456,34.581976606001,41.4564896341947
NLD,tasmin_under32F,ssp5-85,Next decades 2020-2039,18.3050125698859,24.8644102334559,31.4384244402753
NLD,tasmin_under32F,ssp5-85,Midcentury 2040-2059,9.43702444849901,20.1947419598172,25.5417988415796
NLD,tasmin_under32F,ssp5-85,End of century 2080-2099,2.08837134744764,8.51305753050938,15.6560848241827
NOR,tasmin_under32F,ssp5-85,Historical 1986-2005,144.813788764608,153.113668983626,165.092983079769
NOR,tasmin_under32F,ssp5-85,Next decades 2020-2039,112.270291403823,125.746043946427,149.115735902738
NOR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,87.6742783739634,111.578322379214,135.532162480514
NOR,tasmin_under32F,ssp5-85,End of century 2080-2099,44.0252943877797,70.8017890560114,105.083720288576
NPL,tasmin_under32F,ssp5-85,Historical 1986-2005,21.5684389134483,22.7293686009251,24.134186573016
NPL,tasmin_under32F,ssp5-85,Next decades 2020-2039,18.2537618482002,19.326710115015,20.0661794632584
NPL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,14.7301472802922,16.8506954666046,18.0521275090281
NPL,tasmin_under32F,ssp5-85,End of century 2080-2099,8.71606991476664,11.0396303815948,13.5120895830271
NRU,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
NRU,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
NRU,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
NRU,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
NZL,tasmin_under32F,ssp5-85,Historical 1986-2005,4.74760478817224,5.4008028947249,6.25066451475381
NZL,tasmin_under32F,ssp5-85,Next decades 2020-2039,3.04944479674351,3.89297645022991,4.93341655389174
NZL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,2.07984684056598,2.85397973440643,3.64638666106219
NZL,tasmin_under32F,ssp5-85,End of century 2080-2099,0.63354135127108,1.24772044913287,1.80423223915643
OMN,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0.0000601812985849878
OMN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
OMN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
OMN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
PAK,tasmin_under32F,ssp5-85,Historical 1986-2005,69.5454943056742,70.060534439185,71.9045632006395
PAK,tasmin_under32F,ssp5-85,Next decades 2020-2039,61.0780572513053,62.8362340177472,65.2687903936368
PAK,tasmin_under32F,ssp5-85,Midcentury 2040-2059,54.5245507262336,58.3446069886746,60.9708312754024
PAK,tasmin_under32F,ssp5-85,End of century 2080-2099,41.3163126922792,48.0662680511224,52.3885757972938
PAN,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
PAN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
PAN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
PAN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
PCN,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
PCN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
PCN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
PCN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
PER,tasmin_under32F,ssp5-85,Historical 1986-2005,18.7865757955664,20.280829391276,21.7865941177917
PER,tasmin_under32F,ssp5-85,Next decades 2020-2039,11.2534805965138,13.3824034965382,15.5280063666716
PER,tasmin_under32F,ssp5-85,Midcentury 2040-2059,6.62491142018806,9.17672508912751,11.5302138867834
PER,tasmin_under32F,ssp5-85,End of century 2080-2099,1.05167405659868,2.9003699192765,6.55440473467501
PGA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
PGA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
PGA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
PGA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
PHL,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
PHL,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
PHL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
PHL,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
PLW,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
PLW,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
PLW,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
PLW,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
PNG,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
PNG,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
PNG,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
PNG,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
POL,tasmin_under32F,ssp5-85,Historical 1986-2005,91.795418741571,102.935097424634,109.924920369345
POL,tasmin_under32F,ssp5-85,Next decades 2020-2039,57.7454460972756,81.0041891768922,95.102454707768
POL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,38.9125200798058,69.0008647251387,85.2116375116185
POL,tasmin_under32F,ssp5-85,End of century 2080-2099,14.2864852518431,38.2931634981617,62.9247144982745
PRI,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
PRI,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
PRI,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
PRI,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
PRK,tasmin_under32F,ssp5-85,Historical 1986-2005,138.701753711313,140.486384950416,144.439620608303
PRK,tasmin_under32F,ssp5-85,Next decades 2020-2039,120.546884520457,127.835572362287,135.067263553996
